age,workclass,education,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
51,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,38,United-States,<=50K
64,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Other-relative,White,Male,0,0,55,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Wife,Black,Female,0,0,40,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1902,55,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Wife,White,Female,7688,0,40,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
61,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
23,Local-gov,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,Others,<=50K
33,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,>50K
49,Private,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,43,United-States,<=50K
47,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
70,Private,Bachelors,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Wife,Black,Female,0,0,40,Others,<=50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,42,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
28,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
25,State-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,50,United-States,<=50K
54,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,50,Others,>50K
35,Private,Bachelors,Divorced,Not-in-family,White,Female,0,0,40,United-States,>50K
55,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,1485,40,United-States,<=50K
32,State-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,49,United-States,>50K
32,Local-gov,Bachelors,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,35,United-States,<=50K
24,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Wife,White,Female,5013,0,20,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,Others,>50K
29,Private,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,35,United-States,>50K
31,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
40,Private,Bachelors,Divorced,Not-in-family,White,Female,0,0,45,United-States,<=50K
34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,30,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,36,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,43,United-States,>50K
26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,25,United-States,<=50K
51,Local-gov,HS-grad,Never-married,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25,State-gov,Some-college,Never-married,Not-in-family,Black,Male,0,0,40,United-States,<=50K
61,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,82,United-States,<=50K
54,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,40,Others,<=50K
21,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,30,Others,<=50K
27,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
26,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,70,United-States,>50K
29,Private,HS-grad,Married-civ-spouse,Wife,White,Female,4386,0,40,United-States,>50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
36,State-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,80,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,>50K
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,5013,0,40,United-States,<=50K
26,Private,HS-grad,Never-married,Other-relative,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,38,United-States,<=50K
66,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
46,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,State-gov,Some-college,Married-civ-spouse,Wife,Black,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,Never-married,Not-in-family,Black,Female,0,0,38,United-States,<=50K
26,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,<=50K
44,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,Some-college,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
53,Private,HS-grad,Divorced,Not-in-family,White,Female,2597,0,40,United-States,<=50K
26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,70,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,Never-married,Not-in-family,White,Female,0,1980,35,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
50,Private,HS-grad,Married-civ-spouse,Wife,White,Female,3137,0,40,Others,<=50K
27,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,35,United-States,<=50K
25,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,48,United-States,<=50K
38,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,16,United-States,<=50K
45,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
46,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,48,United-States,>50K
28,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,26,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,<=50K
41,Private,Some-college,Never-married,Not-in-family,Black,Male,0,0,33,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
50,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
39,Private,Bachelors,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
38,Local-gov,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,20,United-States,>50K
37,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
47,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,48,Others,>50K
54,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,55,United-States,<=50K
47,Local-gov,Bachelors,Divorced,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,65,United-States,<=50K
30,Local-gov,Some-college,Never-married,Not-in-family,Black,Male,0,1974,40,United-States,<=50K
27,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,Some-college,Never-married,Other-relative,Black,Female,0,0,40,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,>50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
45,State-gov,Some-college,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Self-emp-not-inc,Bachelors,Divorced,Not-in-family,White,Female,0,0,50,United-States,<=50K
34,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
44,Private,Some-college,Married-civ-spouse,Husband,White,Male,7298,0,45,United-States,>50K
30,Private,HS-grad,Never-married,Not-in-family,White,Female,0,1602,30,United-States,<=50K
41,Private,HS-grad,Never-married,Not-in-family,White,Male,2174,0,40,United-States,<=50K
56,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,32,United-States,<=50K
66,Self-emp-not-inc,Masters,Married-civ-spouse,Husband,White,Male,0,0,20,United-States,>50K
26,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
49,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
38,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
51,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
23,Private,Some-college,Married-civ-spouse,Other-relative,White,Male,0,0,40,Others,<=50K
29,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,55,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,Masters,Never-married,Not-in-family,White,Female,0,0,50,United-States,<=50K
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
36,State-gov,Some-college,Married-civ-spouse,Wife,White,Female,7298,0,39,United-States,>50K
20,Private,Some-college,Never-married,Other-relative,White,Male,1055,0,20,United-States,<=50K
46,Private,HS-grad,Divorced,Other-relative,White,Female,0,0,40,United-States,<=50K
28,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,30,United-States,<=50K
61,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
44,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,Some-college,Never-married,Not-in-family,Black,Male,0,0,55,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,4064,0,45,United-States,<=50K
62,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,1977,60,United-States,>50K
32,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Husband,White,Male,5013,0,50,United-States,<=50K
42,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,Others,>50K
41,Self-emp-not-inc,Masters,Married-civ-spouse,Husband,White,Male,7298,0,70,United-States,>50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,45,Others,<=50K
28,State-gov,Masters,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
60,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
51,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,56,United-States,>50K
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
29,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,34,United-States,<=50K
56,Self-emp-not-inc,Masters,Divorced,Not-in-family,White,Male,0,1876,60,United-States,<=50K
22,Private,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,10,Others,<=50K
51,Local-gov,Bachelors,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,1672,50,United-States,<=50K
24,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,33,United-States,<=50K
29,Private,Bachelors,Never-married,Not-in-family,White,Male,4650,0,40,United-States,<=50K
40,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,48,United-States,>50K
35,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,65,United-States,<=50K
65,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,24,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,Some-college,Divorced,Not-in-family,Black,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,>50K
28,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,30,United-States,<=50K
52,Private,Masters,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,20,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,Some-college,Married-civ-spouse,Husband,White,Male,3137,0,40,United-States,<=50K
27,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
39,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,20,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Husband,Black,Male,0,0,40,Others,>50K
67,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
43,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,50,United-States,>50K
40,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1977,60,United-States,>50K
37,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,2829,0,40,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
42,State-gov,Masters,Divorced,Not-in-family,White,Female,0,0,38,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1740,45,United-States,<=50K
76,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,8,United-States,<=50K
58,Private,Bachelors,Divorced,Not-in-family,White,Female,0,0,50,United-States,<=50K
21,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,15024,0,50,United-States,>50K
46,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,1887,45,United-States,>50K
23,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
39,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
48,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,Masters,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
